customer_id,age,city,operator,network_type,account_type,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,international_minutes,roaming_voice_minutes,monthly_sms,roaming_data_gb,monthly_recharge,churn
CUST09487,21.290069679765296,Gurugram,Airtel,4G,Individual,44.12885345788961,3.49,0.116,11.47,0.37,21.05,12,6,6,1.49,0.93,29,0.38,166.05,0
CUST09488,41.22109038578024,Kolkata,Airtel,5G,Family,58.26871297153553,4.98,0.166,9.64,0.62,217.81,150,77,73,2.73,7.64,39,0.39,186.5,1
CUST09489,45.748490862680605,Kolkata,Vi,5G,Individual,120.0,1.91,0.064,4.24,0.27,271.79,122,55,67,28.55,6.83,44,0.4,159.74,0
CUST09490,34.34778542305977,Noida,Jio,5G,Individual,25.4079931386008,5.94,0.198,17.2,0.9,183.47,93,45,48,8.87,9.96,94,1.05,483.94,0
CUST09491,29.519784797220748,Bengaluru,Vi,5G,Business,65.24191904198983,3.72,0.124,10.53,0.63,299.23,140,83,57,19.7,9.57,88,0.65,421.2,0
CUST09492,20.126774983719777,Pune,BSNL,5G,Individual,120.0,3.77,0.126,9.02,0.99,119.25,70,31,39,14.05,2.09,22,0.08,169.4,0
CUST09493,20.477591609534663,Pune,Airtel,5G,Individual,42.64192220560904,24.88,0.829,46.73,5.88,401.95,178,93,85,15.69,1.99,82,6.74,417.87,0
CUST09494,46.10520730723147,Lucknow,Airtel,5G,Individual,42.06087623073376,2.4,0.08,7.36,0.46,63.79,54,30,24,3.1,1.0,33,0.03,276.95,0
CUST09495,34.48660649617729,Chennai,Airtel,5G,Individual,51.26258551236504,53.47,1.782,180.69,7.73,63.93,43,20,23,6.06,3.18,65,5.34,561.87,0
CUST09496,49.27809716473424,Hyderabad,Jio,4G,Individual,43.21357383509768,11.77,0.392,19.56,2.24,175.34,74,42,32,20.81,9.01,88,2.03,432.45,0
CUST09497,27.640563552053457,Chennai,Airtel,5G,Individual,82.19225116271718,17.95,0.598,56.93,2.71,55.57,20,11,9,4.12,1.58,94,3.25,501.0,1
CUST09498,46.44469242972384,Hyderabad,Jio,5G,Individual,66.62216669346945,11.59,0.386,25.99,2.99,205.71,108,45,63,19.79,15.96,99,2.23,411.41,0
CUST09499,40.540812110360754,Chennai,Jio,4G,Individual,33.73956591620233,45.16,1.505,150.13,13.14,359.83,255,136,119,39.59,9.84,115,0.3,867.68,0
CUST09500,18.0,Noida,Vi,4G,Individual,56.912960162374304,1.84,0.061,5.43,0.5,115.09,59,27,32,9.78,0.15,37,0.05,206.63,0
CUST09501,21.661696069603103,Pune,Vi,5G,Individual,21.614406626576493,19.13,0.638,36.7,4.57,73.29,28,16,12,8.67,2.3,94,0.99,442.43,0
CUST09502,27.34328322260769,Mumbai,Airtel,5G,Individual,36.30032627745637,25.93,0.864,61.21,7.5,354.1,202,123,79,39.31,15.97,78,5.31,765.4,0
CUST09503,38.12983912799012,Noida,Airtel,4G,Individual,87.83005430359182,26.32,0.877,50.58,3.45,89.01,31,19,12,3.05,3.12,60,2.64,603.91,0
CUST09504,22.618880164187484,Mumbai,Vi,5G,Individual,35.635127695773946,25.29,0.843,66.46,4.45,451.7,259,108,151,51.79,7.27,105,5.32,1051.03,0
CUST09505,37.41302199718011,Delhi,BSNL,4G,Individual,62.2468284252786,5.68,0.189,12.94,1.68,421.94,282,149,133,40.55,29.36,106,1.43,446.64,1
CUST09506,54.317098285451294,Bengaluru,Jio,5G,Individual,102.13065097925396,12.02,0.401,33.9,2.2,107.07,63,33,30,7.62,4.4,97,3.12,334.42,0
CUST09507,20.99767492786609,Pune,Jio,5G,Individual,79.87568621785846,0.96,0.032,2.26,0.22,131.94,47,23,24,14.9,1.29,37,0.15,171.51,0
CUST09508,18.0,Gurugram,Airtel,4G,Business,25.16484880458837,52.35,1.745,103.79,10.63,163.01,56,31,25,3.28,8.2,75,0.64,748.45,0
CUST09509,27.718356280659787,Pune,Vi,5G,Family,58.11226662360225,8.32,0.277,15.71,0.78,287.5,168,71,97,11.7,16.87,95,2.42,506.52,0
CUST09510,26.288623987661804,Kolkata,Airtel,5G,Family,28.5628558618957,3.81,0.127,8.73,0.26,149.54,54,33,21,15.22,10.12,30,0.38,236.4,0
CUST09511,29.711672773072003,Gurugram,Vi,5G,Individual,31.11114740889881,3.59,0.12,10.75,0.23,279.12,118,61,57,6.87,17.9,95,0.38,392.09,0
CUST09512,28.28772679381072,Hyderabad,Airtel,5G,Family,11.048208558357912,7.61,0.254,18.72,1.29,383.89,163,78,85,22.77,9.99,91,2.04,366.97,1
CUST09513,31.81497371779844,Mumbai,Airtel,5G,Business,45.30681005509411,1.6,0.053,5.27,0.36,123.91,75,44,31,2.51,8.38,25,0.02,256.51,0
CUST09514,27.60858490272019,Chennai,Vi,4G,Individual,36.46288353445071,23.79,0.793,38.25,6.73,62.31,41,25,16,4.84,3.21,77,3.21,747.83,0
CUST09515,47.049188850638416,Chennai,Airtel,5G,Family,54.10432092921271,46.27,1.542,116.99,8.72,92.77,40,16,24,10.46,0.43,65,0.69,662.61,1
CUST09516,32.428737923315694,Kolkata,BSNL,4G,Individual,33.409755579528955,2.83,0.094,9.35,0.43,79.95,28,15,13,1.06,5.43,36,0.05,180.28,0
CUST09517,31.53238419640989,Mumbai,Vi,4G,Individual,39.03185433550351,6.62,0.221,15.68,1.26,196.56,270,136,134,15.0,0.21,86,0.99,423.72,1
CUST09518,24.489007066193523,Hyderabad,Jio,5G,Individual,45.97277123849838,38.4,1.28,106.52,5.29,11.76,8,5,3,0.87,0.47,63,4.65,744.94,1
CUST09519,32.889187792507805,Gurugram,Jio,4G,Individual,34.0148701611031,13.0,0.433,22.43,1.96,216.19,90,45,45,16.56,6.18,95,1.08,359.08,1
CUST09520,18.856932690249785,Chennai,Airtel,5G,Individual,45.12977244389513,3.01,0.1,7.03,0.47,292.58,108,46,62,6.44,0.4,92,0.52,380.39,0
CUST09521,40.85352223026744,Pune,Jio,5G,Business,55.91421248275416,3.08,0.103,9.88,0.33,100.05,74,41,33,10.44,4.63,82,0.69,407.87,0
CUST09522,62.54495344729911,Kolkata,BSNL,4G,Individual,93.85609279881496,50.76,1.692,92.42,9.16,165.45,78,42,36,10.15,10.45,63,2.83,628.92,0
CUST09523,42.38649942350589,Kolkata,Jio,5G,Individual,81.34379206909391,37.6,1.253,99.49,7.63,681.68,364,211,153,68.14,5.73,134,10.19,1022.86,1
CUST09524,25.24198598214752,Bengaluru,Jio,4G,Individual,64.636550902768,29.75,0.992,103.66,5.33,33.09,31,16,15,0.44,1.64,54,7.91,747.56,0
CUST09525,26.19718786910483,Gurugram,Airtel,4G,Individual,14.26115852115264,2.65,0.088,4.87,0.79,44.51,19,12,7,4.34,3.12,38,0.68,211.44,1
CUST09526,27.682921118030475,Hyderabad,Airtel,5G,Individual,19.179809958189985,6.89,0.23,23.51,1.94,108.19,100,52,48,4.63,2.61,97,1.06,401.82,0
CUST09527,19.774822982471576,Gurugram,Airtel,4G,Individual,120.0,7.29,0.243,11.58,2.17,564.1,343,166,177,49.22,26.77,80,1.56,592.44,0
CUST09528,33.66844045383344,Kolkata,Vi,4G,Individual,109.9030891800819,2.06,0.069,5.58,0.47,8.88,1,1,0,0.79,0.36,41,0.36,195.04,0
CUST09529,24.58803984821737,Chennai,Airtel,5G,Individual,27.15974986778261,24.04,0.801,39.97,3.65,478.15,316,151,165,56.04,23.98,122,4.77,1076.96,1
CUST09530,44.345994234229416,Kolkata,Airtel,4G,Individual,31.125841773262497,14.03,0.468,42.12,2.08,391.79,225,120,105,22.33,10.71,118,1.82,1170.09,1
CUST09531,42.55558034739062,Lucknow,Airtel,4G,Individual,94.87769888973637,0.59,0.02,1.36,0.04,102.27,57,34,23,10.94,7.45,42,0.04,193.29,0
CUST09532,29.75931352600384,Pune,Jio,5G,Business,120.0,32.85,1.095,82.75,7.75,127.88,91,45,46,15.1,6.2,113,2.82,1082.8,0
CUST09533,29.79293828125438,Mumbai,Vi,5G,Individual,35.68236569917952,6.26,0.209,16.28,0.71,252.04,79,44,35,13.25,19.07,98,0.91,400.32,0
CUST09534,38.23612669963913,Hyderabad,Vi,4G,Individual,24.984145568731297,13.18,0.439,30.26,2.02,360.94,149,72,77,24.58,4.44,73,1.61,626.78,0
CUST09535,31.58723231413684,Delhi,Vi,5G,Individual,69.86752828825246,16.52,0.551,42.09,4.39,63.52,23,14,9,1.21,4.86,82,1.11,428.53,0
CUST09536,23.385613924348142,Chennai,Airtel,5G,Individual,35.71695304465017,30.01,1.0,82.27,2.76,577.52,425,208,217,13.63,22.87,98,4.51,440.99,0
CUST09537,38.96359292488414,Lucknow,Airtel,5G,Individual,67.33804119894165,46.31,1.544,142.79,7.18,13.83,6,3,3,1.14,0.91,74,9.7,675.58,0
CUST09538,26.331593249832228,Delhi,Vi,5G,Individual,64.47115175734278,5.49,0.183,8.87,0.43,526.49,261,125,136,20.51,28.95,87,0.73,572.26,0
CUST09539,31.348871242145147,Noida,Jio,4G,Business,26.040365207861807,1.71,0.057,4.99,0.27,126.56,80,39,41,8.81,6.06,34,0.46,214.86,0
CUST09540,30.48813122411845,Bengaluru,Vi,5G,Family,120.0,57.68,1.923,130.3,5.71,76.6,32,16,16,5.34,5.14,60,4.46,730.41,0
CUST09541,40.78430290482434,Chennai,Jio,5G,Individual,120.0,3.91,0.13,11.62,0.43,27.87,16,7,9,2.84,0.16,31,1.15,223.91,0
CUST09542,33.4215562136386,Hyderabad,Jio,4G,Individual,28.94497642875756,14.4,0.48,42.37,3.76,191.5,85,46,39,4.57,13.92,74,1.69,373.2,0
CUST09543,37.07506970381231,Chennai,Jio,4G,Individual,95.90041013737164,13.58,0.453,46.9,3.79,282.58,238,115,123,33.17,22.06,83,2.82,428.37,1
CUST09544,32.58603990767968,Bengaluru,Jio,4G,Individual,58.29363480688377,2.69,0.09,5.12,0.68,161.88,95,51,44,17.66,0.84,93,0.46,394.01,0
CUST09545,22.06519898434428,Lucknow,Jio,5G,Business,56.91084229203342,5.58,0.186,18.72,0.63,150.49,155,87,68,4.68,4.37,86,1.27,367.89,1
CUST09546,33.357171486544395,Noida,Jio,5G,Family,21.88181132956089,1.75,0.058,4.98,0.37,149.12,69,29,40,6.43,4.58,41,0.2,192.16,0
CUST09547,18.0,Mumbai,Airtel,4G,Individual,102.31345313678356,0.22,0.007,0.41,0.05,15.99,6,3,3,1.3,0.36,36,0.06,209.69,0
CUST09548,19.59012745830273,Noida,Airtel,5G,Individual,93.57215906325952,0.42,0.014,1.36,0.07,13.03,8,3,5,1.21,0.98,32,0.02,203.97,0
CUST09549,25.50598613720341,Mumbai,Airtel,4G,Individual,16.680509011442105,3.63,0.121,6.18,1.06,364.08,299,165,134,40.83,1.89,90,0.33,457.61,0
CUST09550,32.5211287445872,Bengaluru,Jio,5G,Individual,94.79053034085184,15.67,0.522,32.79,1.45,341.48,165,79,86,23.08,0.29,124,0.02,1042.92,0
CUST09551,22.87856785840779,Noida,Vi,5G,Individual,36.38023293558673,2.78,0.093,8.06,0.34,54.22,24,14,10,3.25,0.69,39,0.68,216.01,0
CUST09552,24.54343470262902,Kolkata,Jio,4G,Individual,58.15705203850935,17.46,0.582,46.63,3.15,175.2,97,38,59,20.54,2.26,104,4.22,716.52,0
CUST09553,28.4629772984972,Hyderabad,Vi,5G,Individual,52.28683595118627,72.91,2.43,239.82,5.07,62.65,18,10,8,6.62,3.94,63,17.61,780.31,1
CUST09554,34.9840615852647,Delhi,Jio,4G,Business,38.58242202712608,39.79,1.326,112.62,3.41,75.81,49,27,22,1.51,5.41,64,7.92,687.14,0
CUST09555,37.49273554547236,Gurugram,Jio,5G,Family,69.13666979846867,26.19,0.873,41.2,7.5,238.13,113,66,47,20.98,18.82,68,6.05,844.01,0
CUST09556,20.358191263633547,Kolkata,Jio,5G,Family,31.05426039581407,23.23,0.774,73.93,1.19,778.3,385,219,166,81.53,23.47,70,4.91,650.13,0
CUST09557,28.93886076145608,Lucknow,Jio,5G,Individual,33.88642967451886,2.0,0.067,5.77,0.22,65.53,25,14,11,3.34,3.01,31,0.07,212.43,0
CUST09558,32.714929599370194,Pune,Jio,4G,Business,31.45441355682684,8.98,0.299,27.29,2.63,222.13,167,80,87,21.27,7.3,73,0.92,373.51,1
CUST09559,49.6120623962108,Delhi,BSNL,5G,Individual,27.44152168617516,24.18,0.806,63.01,2.43,148.05,84,40,44,9.67,3.03,71,6.44,697.56,0
CUST09560,51.78550526930938,Gurugram,Jio,5G,Individual,57.08215772702923,27.87,0.929,68.54,2.24,215.71,134,87,47,23.61,8.46,79,7.68,713.81,0
CUST09561,31.745457082286578,Gurugram,Jio,5G,Individual,13.534641705064033,2.02,0.067,5.07,0.32,667.52,438,254,184,23.87,40.16,72,0.12,739.99,0
CUST09562,36.43423467183612,Delhi,Airtel,4G,Individual,29.33261133294398,1.58,0.053,2.44,0.09,84.13,62,33,29,6.15,5.43,39,0.4,219.25,0
CUST09563,53.89221004606756,Pune,Airtel,4G,Individual,37.502933469851634,47.43,1.581,157.62,13.0,157.42,82,40,42,3.77,11.56,67,2.07,591.05,0
CUST09564,37.47316256075551,Chennai,Jio,5G,Individual,69.86266966467505,13.31,0.444,46.2,3.88,176.11,93,39,54,7.35,11.6,93,3.0,433.76,1
CUST09565,45.106963417267664,Gurugram,Jio,4G,Individual,47.79156634250588,10.89,0.363,32.48,1.76,228.18,94,45,49,25.73,4.74,80,1.31,378.77,0
CUST09566,33.76798412564186,Hyderabad,Airtel,5G,Individual,44.42546651086069,22.76,0.759,51.35,5.67,165.79,165,82,83,15.6,12.45,85,4.44,490.39,0
CUST09567,34.029366714792914,Hyderabad,Vi,5G,Business,44.42966285738016,51.16,1.705,79.51,14.28,41.85,19,10,9,1.35,1.75,69,2.18,758.61,0
CUST09568,29.227360321847005,Pune,Jio,5G,Individual,53.85513935404094,4.3,0.143,11.26,1.01,764.61,432,257,175,44.87,19.62,99,0.59,592.78,0
CUST09569,31.773373589165203,Delhi,Jio,5G,Individual,23.81053812309091,6.42,0.214,22.29,1.75,81.52,58,24,34,5.79,4.01,94,0.65,281.15,0
CUST09570,41.59006441185261,Chennai,Airtel,5G,Individual,88.93134814351667,6.55,0.218,18.57,1.78,214.6,72,41,31,4.27,7.12,65,0.6,664.87,0
CUST09571,47.947987910900416,Pune,Jio,5G,Business,62.211403562407554,5.53,0.184,17.92,1.24,679.33,286,132,154,54.51,23.9,93,0.32,276.4,0
CUST09572,27.11656198154138,Noida,Jio,5G,Individual,27.3497485969344,1.99,0.066,6.44,0.52,89.47,42,17,25,4.69,3.7,39,0.26,216.63,0
CUST09573,51.33326598249168,Hyderabad,BSNL,5G,Individual,86.960317551164,4.35,0.145,12.69,0.22,511.09,265,136,129,46.85,40.77,29,0.42,140.29,0
CUST09574,26.41827218252128,Lucknow,Jio,5G,Individual,70.96019437655725,0.86,0.029,2.35,0.23,111.74,57,25,32,11.94,0.42,39,0.03,191.49,0
CUST09575,18.463354926755105,Delhi,Jio,5G,Family,17.17903625209947,10.41,0.347,31.58,2.02,45.22,29,20,9,4.55,1.08,90,1.63,543.21,0
CUST09576,34.25690590729718,Noida,Jio,5G,Individual,65.17602071154272,6.41,0.214,19.38,0.74,80.9,33,15,18,8.53,5.52,93,0.43,387.15,0
CUST09577,25.712859029376943,Chennai,Airtel,5G,Individual,75.09048806705954,44.37,1.479,93.82,8.0,33.79,16,8,8,1.47,1.73,73,12.4,651.46,0
CUST09578,34.934938699080504,Hyderabad,Airtel,5G,Individual,4.963234807542695,42.87,1.429,99.32,6.7,180.83,87,50,37,20.65,4.33,83,6.08,646.39,0
CUST09579,35.671246596427494,Lucknow,Airtel,4G,Individual,51.43312674263149,5.13,0.171,12.01,1.22,60.25,37,17,20,5.7,0.0,44,1.0,228.39,0
CUST09580,34.522901664801054,Gurugram,Airtel,5G,Individual,45.05929831213871,1.13,0.038,3.16,0.08,59.28,34,18,16,5.09,0.41,41,0.27,162.78,0
CUST09581,29.935810970145475,Bengaluru,Airtel,5G,Individual,75.31757065390214,3.79,0.126,11.02,0.35,141.87,70,37,33,11.15,10.11,87,0.57,242.59,0
CUST09582,32.03330297146734,Pune,Jio,5G,Individual,32.891064766862584,8.05,0.268,15.58,1.48,184.12,98,49,49,14.94,2.11,93,2.19,545.44,0
CUST09583,47.42890338931481,Pune,Airtel,4G,Individual,120.0,0.6,0.02,1.57,0.06,19.75,9,5,4,0.6,0.21,31,0.02,150.58,1
CUST09584,48.37898091541713,Mumbai,Vi,5G,Individual,21.784788659749367,0.85,0.028,2.7,0.08,54.33,25,13,12,6.02,3.63,41,0.14,177.2,1
CUST09585,49.26351157211592,Chennai,Jio,4G,Business,64.32274975912848,24.35,0.812,45.23,5.56,411.98,253,125,128,48.93,14.64,124,4.02,1224.6,1
CUST09586,29.95522433398998,Chennai,Airtel,5G,Individual,18.81931508787268,3.44,0.115,6.42,0.88,308.24,137,74,63,12.81,12.94,71,1.0,723.34,0
CUST09587,44.2830716648569,Chennai,BSNL,4G,Individual,120.0,1.26,0.042,2.25,0.32,100.53,51,28,23,3.67,1.63,38,0.03,199.5,0
CUST09588,41.2964013951085,Pune,Jio,5G,Individual,52.77126797150313,3.65,0.122,6.02,0.51,354.78,141,85,56,23.94,1.13,101,0.07,385.01,0
CUST09589,32.20202296688412,Chennai,BSNL,5G,Individual,45.3602153767315,5.65,0.188,9.17,0.66,283.51,138,81,57,6.21,5.03,86,1.52,425.39,0
CUST09590,30.75639655716948,Bengaluru,Jio,5G,Individual,75.69684673804845,4.94,0.165,7.51,1.24,519.74,353,142,211,33.87,17.47,82,0.85,527.49,0
CUST09591,37.78321526373928,Kolkata,Jio,5G,Individual,114.24918165309936,12.4,0.413,29.16,2.3,129.6,58,29,29,14.18,4.68,73,1.54,326.32,0
CUST09592,45.35987007955667,Delhi,Vi,4G,Family,47.95372280861131,1.01,0.034,3.03,0.19,42.18,31,19,12,1.95,3.3,37,0.1,222.58,0
CUST09593,45.76855809913337,Hyderabad,Vi,5G,Family,75.36283388643773,19.41,0.647,33.11,2.52,79.56,73,35,38,7.23,5.7,62,0.36,730.71,0
CUST09594,20.19073871571443,Gurugram,Jio,4G,Individual,47.3442778104428,26.91,0.897,70.69,7.46,289.61,169,96,73,26.94,6.7,82,5.68,422.16,0
CUST09595,28.729955276601306,Delhi,Airtel,5G,Individual,57.99388607894692,9.94,0.331,27.93,0.82,41.85,30,15,15,1.07,1.24,96,2.46,417.56,0
CUST09596,29.95796227693168,Delhi,Jio,4G,Family,23.78928640007581,8.15,0.272,25.17,0.75,237.44,140,67,73,3.99,6.65,102,1.81,479.12,0
CUST09597,31.158418554820475,Noida,Vi,5G,Individual,44.39514125999149,2.65,0.088,8.7,0.14,158.4,67,35,32,2.08,3.25,82,0.41,426.14,1
CUST09598,40.51253398323075,Chennai,Airtel,4G,Individual,54.648534937469066,14.71,0.49,45.27,1.67,312.18,249,153,96,8.54,21.44,92,1.51,399.32,0
CUST09599,41.412339478592216,Bengaluru,Jio,5G,Family,68.74861279265217,1.41,0.047,2.72,0.26,65.23,35,19,16,2.76,1.58,39,0.22,176.47,0
CUST09600,48.54206537313687,Chennai,Vi,4G,Individual,21.17513914862935,6.56,0.219,14.03,1.46,287.95,148,65,83,10.12,2.23,97,1.6,427.14,0
CUST09601,28.057158894658308,Lucknow,Jio,5G,Individual,32.390823087917504,0.46,0.015,1.34,0.05,96.31,77,37,40,1.06,1.76,37,0.04,224.99,0
CUST09602,22.38594542542016,Hyderabad,Airtel,4G,Individual,120.0,8.14,0.271,16.3,0.56,405.82,151,78,73,8.96,7.1,66,2.32,706.93,0
CUST09603,36.603760464640615,Chennai,Vi,5G,Individual,106.4952621617307,3.18,0.106,8.35,0.87,93.22,79,44,35,3.0,4.14,34,0.05,176.12,0
CUST09604,35.3083465260457,Lucknow,Jio,5G,Individual,35.01004167437283,0.96,0.032,1.9,0.2,69.27,47,28,19,5.06,4.05,39,0.05,204.33,0
CUST09605,24.71598855339421,Chennai,Airtel,5G,Individual,111.1574662280416,32.85,1.095,69.82,4.34,169.8,78,35,43,20.25,4.11,69,2.9,658.72,0
CUST09606,23.697858324500896,Pune,Jio,5G,Individual,118.91339439352316,12.43,0.414,40.62,1.96,684.88,324,166,158,51.59,36.11,86,0.96,507.73,1
CUST09607,25.194480030575964,Pune,Jio,4G,Individual,8.700463070106325,9.73,0.324,25.85,2.82,547.99,276,151,125,28.98,0.68,76,0.65,730.52,0
CUST09608,29.962006552170035,Gurugram,Airtel,5G,Individual,17.747300538474,7.82,0.261,12.86,0.43,195.48,100,52,48,8.61,14.06,92,1.61,419.54,0
CUST09609,41.357203056462936,Noida,Vi,5G,Individual,70.40744898849235,1.16,0.039,3.1,0.16,72.98,38,19,19,4.35,3.65,29,0.27,241.45,0
CUST09610,26.681359933259387,Bengaluru,Airtel,4G,Individual,120.0,28.39,0.946,81.91,7.84,87.84,49,30,19,9.98,5.53,82,0.29,874.15,0
CUST09611,21.296012974777387,Hyderabad,Airtel,5G,Individual,47.46919127574788,55.95,1.865,187.01,12.0,66.97,32,18,14,6.35,4.44,56,16.61,587.31,0
CUST09612,31.33901688145824,Lucknow,Jio,5G,Individual,29.53115590337482,1.75,0.058,2.66,0.42,82.5,48,22,26,1.88,4.9,29,0.5,244.83,0
CUST09613,21.101346682229806,Gurugram,Airtel,4G,Individual,105.71633737119322,18.14,0.605,50.5,5.43,487.52,307,157,150,30.64,3.78,125,5.27,1073.87,0
CUST09614,31.286853470836903,Delhi,Jio,5G,Individual,46.58473644182479,0.44,0.015,0.97,0.1,93.44,69,32,37,5.17,4.79,40,0.03,218.45,0
CUST09615,35.826590791869336,Hyderabad,Vi,5G,Individual,9.350543864407804,26.18,0.873,73.3,6.32,234.03,143,76,67,20.07,4.28,115,0.11,721.52,0
CUST09616,32.987587860323714,Delhi,Vi,4G,Individual,69.93964220136837,4.43,0.148,9.41,1.21,507.68,441,202,239,56.84,2.55,76,0.29,701.86,0
CUST09617,32.32485732544395,Mumbai,Airtel,4G,Family,8.609761443018847,36.67,1.222,103.37,6.46,143.48,104,49,55,4.19,9.48,66,5.69,618.38,0
CUST09618,32.30718029103281,Chennai,Vi,5G,Individual,37.04251577054314,14.24,0.475,37.45,0.92,174.13,97,42,55,4.51,1.27,122,2.64,739.99,0
CUST09619,36.04082863881769,Noida,Airtel,5G,Individual,117.91264339599738,45.98,1.533,96.72,12.11,81.97,40,17,23,7.23,3.18,78,6.07,748.01,0
CUST09620,32.180012977633325,Noida,Vi,5G,Business,56.52145223414279,1.19,0.04,3.74,0.28,75.22,53,26,27,5.66,4.4,46,0.15,228.02,0
CUST09621,18.0,Hyderabad,Airtel,4G,Individual,23.26906640728552,7.87,0.262,13.45,1.54,282.27,136,62,74,13.53,2.94,81,0.74,411.69,0
CUST09622,20.34508139545465,Noida,Vi,5G,Business,45.31080435363676,1.83,0.061,5.3,0.38,21.25,11,7,4,0.98,1.48,32,0.28,181.66,0
CUST09623,33.350317509582496,Chennai,Jio,5G,Individual,61.81081157827461,7.73,0.258,23.84,2.17,105.76,52,23,29,4.1,5.99,84,1.11,433.77,0
CUST09624,36.5675018535118,Kolkata,Jio,4G,Business,54.507012825653,28.48,0.949,97.47,5.43,159.48,100,49,51,11.41,0.56,81,4.62,674.58,0
CUST09625,36.60498146867899,Mumbai,Jio,4G,Individual,52.25939615071023,16.77,0.559,42.07,2.89,57.4,32,21,11,0.85,2.91,99,4.25,344.84,0
CUST09626,31.949694730347524,Delhi,Vi,4G,Individual,39.651157233033565,5.14,0.171,9.94,0.94,147.26,76,40,36,13.14,7.37,84,0.21,382.1,0
CUST09627,23.738585017354183,Pune,Airtel,5G,Individual,54.020478847319055,40.57,1.352,120.78,4.31,119.22,74,38,36,13.14,5.89,76,9.81,688.32,0
CUST09628,20.657876585722505,Mumbai,Airtel,5G,Family,42.09177185758941,8.45,0.282,17.51,1.5,601.32,323,213,110,53.3,12.99,78,2.1,381.59,0
CUST09629,41.79906755581317,Lucknow,Jio,4G,Individual,98.59255793576634,0.4,0.013,0.75,0.09,113.38,57,26,31,9.65,6.62,45,0.09,195.07,0
CUST09630,39.77103652462985,Mumbai,Airtel,5G,Business,44.24961280397812,10.44,0.348,28.27,0.82,75.24,29,16,13,4.03,2.22,90,0.79,324.49,1
CUST09631,29.80139868717119,Pune,Vi,4G,Individual,50.060293705001385,0.2,0.007,0.66,0.01,138.73,83,38,45,14.47,10.29,38,0.01,193.47,0
CUST09632,37.96972643589432,Mumbai,BSNL,5G,Individual,19.309247718752417,39.52,1.317,78.43,9.83,25.64,7,4,3,1.36,0.44,76,0.59,691.12,0
CUST09633,35.78173367676477,Mumbai,Jio,5G,Individual,25.18996350529601,1.03,0.034,2.31,0.28,85.83,56,28,28,8.09,0.11,31,0.23,216.95,0
CUST09634,28.37721134018218,Kolkata,Jio,5G,Individual,73.05902192797015,40.48,1.349,66.73,4.41,45.9,27,12,15,3.43,0.45,64,3.99,714.17,0
CUST09635,21.32380066724854,Mumbai,Jio,4G,Individual,100.65820271715836,7.52,0.251,15.04,1.51,221.6,116,54,62,8.83,8.07,90,0.38,477.55,0
CUST09636,18.0,Mumbai,Vi,4G,Individual,34.15155219975668,1.31,0.044,2.91,0.08,200.55,105,51,54,3.08,0.26,37,0.22,146.49,0
CUST09637,21.140904043766465,Bengaluru,Airtel,5G,Individual,71.18934039028538,9.11,0.304,30.04,0.66,533.95,328,180,148,35.88,18.17,115,1.92,960.69,0
CUST09638,21.499986519918863,Pune,Airtel,4G,Family,56.11621405261592,2.62,0.087,5.52,0.75,24.96,12,7,5,0.46,1.99,35,0.48,213.09,0
CUST09639,35.321439174320965,Gurugram,Jio,4G,Individual,31.703743150891345,20.31,0.677,64.25,1.98,286.38,113,69,44,10.59,22.2,91,4.41,421.85,0
CUST09640,35.146643492043424,Delhi,Vi,4G,Individual,120.0,8.67,0.289,18.02,0.99,24.07,26,17,9,1.12,1.26,25,0.01,196.81,0
CUST09641,42.04478471031911,Delhi,Jio,5G,Individual,36.95626769715658,8.67,0.289,24.37,2.46,251.07,105,67,38,3.27,18.01,98,1.34,411.19,0
CUST09642,26.12005718270796,Hyderabad,Vi,5G,Individual,18.940831788362143,7.19,0.24,15.61,1.47,318.03,114,63,51,20.19,24.4,86,1.72,458.35,0
CUST09643,24.41119805108937,Mumbai,Airtel,4G,Family,68.30962561509708,8.22,0.274,13.2,1.13,159.69,113,53,60,10.83,12.33,92,1.53,369.18,0
CUST09644,26.02390446242872,Mumbai,Jio,5G,Business,87.40222728763571,1.35,0.045,3.71,0.17,33.58,23,13,10,1.41,1.04,32,0.29,211.52,0
CUST09645,30.56281725927218,Bengaluru,Jio,5G,Individual,39.65159014450823,8.51,0.284,20.79,0.97,244.91,215,95,120,14.61,13.0,84,2.14,425.56,0
CUST09646,20.03042483600746,Bengaluru,Jio,5G,Individual,31.393059546621355,31.87,1.062,72.73,5.37,89.87,46,31,15,4.4,4.32,71,5.09,712.78,0
CUST09647,21.84517541450513,Chennai,Jio,5G,Family,48.38233493685537,8.22,0.274,28.58,1.81,72.14,23,13,10,6.47,1.84,71,1.91,530.78,0
CUST09648,33.39473753248634,Noida,Airtel,5G,Family,57.07511273447676,4.02,0.134,13.54,0.64,149.11,92,38,54,7.44,4.42,107,0.45,412.66,0
CUST09649,45.73650595323876,Pune,Airtel,5G,Individual,18.6965412114967,38.37,1.279,61.92,7.78,10.54,6,3,3,0.93,0.79,69,1.91,666.24,0
CUST09650,58.00733288422043,Noida,Jio,5G,Individual,53.61295865990086,2.59,0.086,6.89,0.33,52.83,22,12,10,3.29,0.37,37,0.11,155.22,0
